title,ext,status_v2,wave,lane,cited,reason,matched_domain,md5,path
Gary C Halbert - The Boron Letters (2013) - libgen.li.epub,.epub,ACTIVE_DOCTRINE_BOUND,002-D,business,no,Informs active strategy doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,strategy,6e63bde2779d8cef02501a9c85f5e557,/Users/sniper/Downloads/    SNIPED_OS/Gary C Halbert - The Boron Letters (2013) - libgen.li.epub
Geoff Colvin - Talent Is Overrated_ What Really Separates World-Class Performers from Ever,.pdf,ACTIVE_DOCTRINE_BOUND,002-D,business,no,Informs active operator-doctrine doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,operator-doctrine,60196575f55345083994a8c9b7a0383d,"/Users/sniper/Downloads/    SNIPED_OS/Geoff Colvin - Talent Is Overrated_ What Really Separates World-Class Performers from Everybody Else (2008, Portfolio Hardcover) - libgen.li.pdf"
Giải trí đến chết (Amusing Ourselves to Death_ Public Discourse in the Age of Show B,.epub,ACTIVE_DOCTRINE_BOUND,002-D,business,no,"Not found in OS_BOOK_SOURCE_INDEX and uncited by active doctrine; long-tail reference-only, delta-read on demand.",,7730bd87813a6214d6f3354a61412784,"/Users/sniper/Downloads/    SNIPED_OS/Giải trí đến chết (Amusing Ourselves to Death_ Public Discourse in the Age of Show Business){Neil Postman_ Andrew Postman (giới thiệu)_ Nhung Nguyễn (dịch)}(2022, Nhà xuất bản Thanh Niên - 1980 Books){10812373….epub"
"Goodwin, Doris Kearns - Leadership_ In Turbulent Times (2018, Simon & Schuster) - libgen.l",.epub,DOCTRINE_EXTRACTION_SCHEDULED,002-D,business,no,Informs active leadership doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,leadership,29e84075e5e7455b7ac2e73e2f5a5473,"/Users/sniper/Downloads/    SNIPED_OS/Goodwin, Doris Kearns - Leadership_ In Turbulent Times (2018, Simon & Schuster) - libgen.li.epub"
"Goodwin, Doris Kearns - Team of rivals_ the political genius of Abraham Lincoln (2013, Edi",.azw3,DOCTRINE_EXTRACTION_SCHEDULED,002-D,business,no,Informs active leadership doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,leadership,6e06e332eed6174ada49beb3856fc25a,"/Users/sniper/Downloads/    SNIPED_OS/Goodwin, Doris Kearns - Team of rivals_ the political genius of Abraham Lincoln (2013, Editora Record) - libgen.li.azw3"
"Grahl, Tim - Your first 1000 copies _ the step-by-step guide to marketing your book (2013,",.epub,ACTIVE_DOCTRINE_BOUND,002-D,business,no,"Not found in OS_BOOK_SOURCE_INDEX and uncited by active doctrine; long-tail reference-only, delta-read on demand.",,76fd2b88ce580f1d9deda014c945f6d5,"/Users/sniper/Downloads/    SNIPED_OS/Grahl, Tim - Your first 1000 copies _ the step-by-step guide to marketing your book (2013, Out_think Group) - libgen.li.epub"
"Gucci Mane, Neil Martinez-Belkin - The Autobiography of Gucci Mane (2017, Simon & Schuster",.epub,ACTIVE_DOCTRINE_BOUND,002-D,business,no,Informs active operator-doctrine doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,operator-doctrine,0d4d39a8defe551553e4783015344113,"/Users/sniper/Downloads/    SNIPED_OS/Gucci Mane, Neil Martinez-Belkin - The Autobiography of Gucci Mane (2017, Simon & Schuster) - libgen.li.epub"
ICP Definition Worksheet.pdf,.pdf,EXCEPTION,-,business,no,Missing source: file not on disk. Cannot read; excepted with reason.,strategy,138361e52d757c65c4fb20a94861fcbb,/Users/sniper/Downloads/    SNIPED_OS/ICP Definition Worksheet.pdf
JAMES_ALLEN-AS_A_MAN_THINKETH.pdf,.pdf,ACTIVE_DOCTRINE_BOUND,002-D,business,no,Informs active operator-doctrine doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,operator-doctrine,539ee939ac9400482049d058285cf341,/Users/sniper/Downloads/    SNIPED_OS/JAMES_ALLEN-AS_A_MAN_THINKETH.pdf
James Andrew Miller - Tinderbox_ HBO's Ruthless Pursuit of New Frontiers (Henry Holt and C,.mobi,DOCTRINE_EXTRACTION_SCHEDULED,002-D,business,no,Informs active strategy doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,strategy,83a630b8bfafbd3a2086bbf872e0d7ab,/Users/sniper/Downloads/    SNIPED_OS/James Andrew Miller - Tinderbox_ HBO's Ruthless Pursuit of New Frontiers (Henry Holt and Co.) - libgen.li.mobi
"James Andrew Miller, Tom Shales - Those Guys Have All the Fun_ Inside the World of ESPN (2",.epub,DOCTRINE_EXTRACTION_SCHEDULED,002-D,business,no,"Indexed (media-business) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",media-business,3e0ac6da55a52808678a608eb5e06fc9,"/Users/sniper/Downloads/    SNIPED_OS/James Andrew Miller, Tom Shales - Those Guys Have All the Fun_ Inside the World of ESPN (2011, Little, Brown and Company) - libgen.li.epub"
Jason Kelly - The New Tycoons_ Inside the Trillion Dollar Private Equity Industry That Own,.azw3,DOCTRINE_EXTRACTION_SCHEDULED,002-D,business,no,Informs active commercial-architecture doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,commercial-architecture,9ea61bd9625981672a185be582e57401,"/Users/sniper/Downloads/    SNIPED_OS/Jason Kelly - The New Tycoons_ Inside the Trillion Dollar Private Equity Industry That Owns Everything (2012, Bloomberg Press) - libgen.li.azw3"
"Jay-Z Decoded{Jay-Z}(2010, Random House Publishing Group){108293762} libgen.li.epub",.epub,DOCTRINE_EXTRACTION_SCHEDULED,002-D,business,no,"Indexed (lineage) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",lineage,244d0188dbac4f0f39ab1d308b2dec27,"/Users/sniper/Downloads/    SNIPED_OS/Jay-Z Decoded{Jay-Z}(2010, Random House Publishing Group){108293762} libgen.li.epub"
"Jocko Willink, Leif Babin - Extreme Ownership_ How U.S. Navy SEALs Lead and Win (2015, St.",.mobi,DOCTRINE_EXTRACTION_SCHEDULED,002-D,business,no,Informs active leadership doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,leadership,aa66e5a99677bb61129e0e781573942f,"/Users/sniper/Downloads/    SNIPED_OS/Jocko Willink, Leif Babin - Extreme Ownership_ How U.S. Navy SEALs Lead and Win (2015, St. Martin's Press) - libgen.li.mobi"
Jocko Willink_ Leif Babin - The Dichotomy of Leadership_ Balancing the Challenges of Extre,.epub,DOCTRINE_EXTRACTION_SCHEDULED,002-D,business,no,Informs active leadership doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,leadership,5aa8818a22ab19ad05d2a53b19e0e1e5,"/Users/sniper/Downloads/    SNIPED_OS/Jocko Willink_ Leif Babin - The Dichotomy of Leadership_ Balancing the Challenges of Extreme Ownership to Lead and Win (2018, St. Martin’s Press) - libgen.li.epub"
"John Seabrook - The Song Machine_ Inside the Hit Factory (2015, W. W. Norton & Company) - ",.epub,DUPLICATE_OR_SUPERSEDED,-,business,no,Duplicate edition in business lane; canonical copy kept.,distribution,1a89c1f1d6be9bd8c2f69b36c22daeb4,"/Users/sniper/Downloads/    SNIPED_OS/John Seabrook - The Song Machine_ Inside the Hit Factory (2015, W. W. Norton & Company) - libgen.li.epub"
John Warrillow - Built to Sell_ Turn Your Business Into One You Can Sell (2010) - libgen.l,.pdf,ACTIVE_DOCTRINE_BOUND,002-D,business,no,Informs active commercial-architecture doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,commercial-architecture,d7ae3ae87639c70703defed1a19bd461,/Users/sniper/Downloads/    SNIPED_OS/John Warrillow - Built to Sell_ Turn Your Business Into One You Can Sell (2010) - libgen.li.pdf
Jonathan Haidt - The Righteous Mind_ Why Good People Are Divided by Politics and Religion ,.azw3,DOCTRINE_EXTRACTION_SCHEDULED,002-D,business,no,Informs active operator-doctrine doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,operator-doctrine,ce727a25beff54b716a6e95e02ec7489,"/Users/sniper/Downloads/    SNIPED_OS/Jonathan Haidt - The Righteous Mind_ Why Good People Are Divided by Politics and Religion (2012, Pantheon) - libgen.li.azw3"
Karim R. Lakhani_Marco Iansiti - Competing in the Age of AI_ Strategy and Leadership When ,.epub,ACTIVE_DOCTRINE_BOUND,002-D,business,no,Informs active commercial-architecture doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,commercial-architecture,24472cd41dc33cf1641f706444422c2e,"/Users/sniper/Downloads/    SNIPED_OS/Karim R. Lakhani_Marco Iansiti - Competing in the Age of AI_ Strategy and Leadership When Algorithms and Networks Run the World (2020, Harvard Business Review Press) - libgen.li.epub"
Kevin Kelly - New Rules for the New Economy_ 10 Radical Strategies for a Connected World (,.pdf,ACTIVE_DOCTRINE_BOUND,002-D,business,no,"Indexed (network-effects) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",network-effects,60e23475ddd9a3234b7461ceb9bb56b4,/Users/sniper/Downloads/    SNIPED_OS/Kevin Kelly - New Rules for the New Economy_ 10 Radical Strategies for a Connected World (1999) - libgen.li.pdf
"Kim Scott - Radical Candor_ Be a Kick-Ass Boss Without Losing Your Humanity (2017, St. Mar",.epub,DOCTRINE_EXTRACTION_SCHEDULED,002-D,business,no,Informs active leadership doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,leadership,67775f97987bda33b19401034d67498b,"/Users/sniper/Downloads/    SNIPED_OS/Kim Scott - Radical Candor_ Be a Kick-Ass Boss Without Losing Your Humanity (2017, St. Martin’s Press) - libgen.li.epub"
"Kupor, Scott_Ries, Eric - Secrets of Sand Hill Road_ venture capital and how to get it (20",.epub,DOCTRINE_EXTRACTION_SCHEDULED,002-D,business,no,Informs active operator-doctrine doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,operator-doctrine,d7a5e7cbe1b7f223faa78b498abcd1fc,"/Users/sniper/Downloads/    SNIPED_OS/Kupor, Scott_Ries, Eric - Secrets of Sand Hill Road_ venture capital and how to get it (2019, Penguin Publishing Group_Portfolio_Penguin) - libgen.li.epub"
Kurt Vonnegut - Slaughterhouse-Five - libgen.li.pdf,.pdf,ACTIVE_DOCTRINE_BOUND,002-D,business,no,"Indexed (ethics) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",ethics,b238dc565a4e2bb3fa5fba8d9e522c5a,/Users/sniper/Downloads/    SNIPED_OS/Kurt Vonnegut - Slaughterhouse-Five - libgen.li.pdf
L. David Marquet - Turn the Ship Around! - A True Story of Turning Followers into Leaders ,.epub,ACTIVE_DOCTRINE_BOUND,002-D,business,no,Informs active operator-doctrine doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,operator-doctrine,9821f1b9ac30cd12418347e408f899ec,"/Users/sniper/Downloads/    SNIPED_OS/L. David Marquet - Turn the Ship Around! - A True Story of Turning Followers into Leaders (2013, Portfolio) - libgen.li.epub"
"Labrecque, Tammi - Newsletter Ninja_ How to Become an Author Mailing List Expert (2018, la",.epub,ACTIVE_DOCTRINE_BOUND,002-D,business,no,"Not found in OS_BOOK_SOURCE_INDEX and uncited by active doctrine; long-tail reference-only, delta-read on demand.",,fe536dbbc236cc593ccb0d75ad1d1346,"/Users/sniper/Downloads/    SNIPED_OS/Labrecque, Tammi - Newsletter Ninja_ How to Become an Author Mailing List Expert (2018, larks and katydids_ Tammi LaBrecque) - libgen.li.epub"
Lead_Generation_Report_11-5-2025.pdf,.pdf,MISCLASSIFIED_PROJECT_ARTIFACT,-,business,no,Not a book: personal/ops document swept into corpus; reclassified out.,outreach-sop,6f6a6431dd98933b29aa6168e507c7a5,/Users/sniper/Downloads/    SNIPED_OS/99_VAULT/_intake_archive_2026-05-12/Lead_Generation_Report_11-5-2025.pdf
"Marc Randolph - That Will Never Work (2019, Little, Brown and Company) - libgen.li.epub",.epub,DOCTRINE_EXTRACTION_SCHEDULED,002-D,business,no,Informs active strategy doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,strategy,ddc35d41c5fc093f9d390bd95eb8f737,"/Users/sniper/Downloads/    SNIPED_OS/Marc Randolph - That Will Never Work (2019, Little, Brown and Company) - libgen.li.epub"
Marcus Aurelius - Meditations - libgen.li.epub,.epub,DOCTRINE_EXTRACTION_SCHEDULED,002-D,business,no,"Indexed (mindset) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",mindset,d66190381cf9fd46cf56735af1348ec6,/Users/sniper/Downloads/    SNIPED_OS/Marcus Aurelius - Meditations - libgen.li.epub
Michael E. Gerber - The E-Myth Revisited_ Why Most Small Businesses Don't Work and What to,.mobi,ACTIVE_DOCTRINE_BOUND,002-D,business,no,Informs active operator-doctrine doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,operator-doctrine,26018bd94c46d53f4b5f7d302f5fac4d,"/Users/sniper/Downloads/    SNIPED_OS/Michael E. Gerber - The E-Myth Revisited_ Why Most Small Businesses Don't Work and What to Do About It (1995, HarperCollins) - libgen.li.mobi"
"Mike Isaac - Super Pumped_ The Battle for Uber (2019, W. W. Norton Company) - libgen.li.ep",.epub,DOCTRINE_EXTRACTION_SCHEDULED,002-D,business,no,Informs active strategy doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,strategy,6c2cf93ccd2bc444431a7418b99b9f54,"/Users/sniper/Downloads/    SNIPED_OS/Mike Isaac - Super Pumped_ The Battle for Uber (2019, W. W. Norton Company) - libgen.li.epub"
Morgan Guaranty Trust Company of New York_Morgan Guaranty Trust - The House of Morgan_ An ,.epub,DOCTRINE_EXTRACTION_SCHEDULED,002-D,business,no,"Not found in OS_BOOK_SOURCE_INDEX and uncited by active doctrine; long-tail reference-only, delta-read on demand.",,658975e5253a8f0d59a22df8c332a9b1,"/Users/sniper/Downloads/    SNIPED_OS/Morgan Guaranty Trust Company of New York_Morgan Guaranty Trust - The House of Morgan_ An American Banking Dynasty and the Rise of Modern Finance (2010, Perseus Books Group_ Grove Press, an imprint of Grove_Atlantic) - li.epub"
Morgan Housel - The Psychology of Money Timeless Lessons on Wealth Greed and Happiness - l,.pdf,ACTIVE_DOCTRINE_BOUND,002-D,business,no,"Indexed (capital) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",capital,0d9614de06629e1e708b620860b7fd24,/Users/sniper/Downloads/    SNIPED_OS/Morgan Housel - The Psychology of Money Timeless Lessons on Wealth Greed and Happiness - libgen.li.pdf
Patrick Lencioni - Getting Naked_ A Business Fable About Shedding The Three Fears That Sab,.pdf,ACTIVE_DOCTRINE_BOUND,002-D,business,no,"Indexed (ethics) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",ethics,28da2e12384b840fa0a1e0da1509fe67,/Users/sniper/Downloads/    SNIPED_OS/Patrick Lencioni - Getting Naked_ A Business Fable About Shedding The Three Fears That Sabotage Client Loyalty (J-B Lencioni Series) (2010) - libgen.li.pdf
Ray Bradbury - Ray Bradbury's Fahrenheit 451 (Bloom's Modern Critical Interpretations) (20,.pdf,ACTIVE_DOCTRINE_BOUND,002-D,business,no,"Not found in OS_BOOK_SOURCE_INDEX and uncited by active doctrine; long-tail reference-only, delta-read on demand.",,7cae0bf7ac1cad1a7c577724bca30e77,/Users/sniper/Downloads/    SNIPED_OS/Ray Bradbury - Ray Bradbury's Fahrenheit 451 (Bloom's Modern Critical Interpretations) (2008) - libgen.li.pdf
"Raz, Tahl_Voss, Chris - Never Split the Difference_ Negotiating As If Your Life Depended O",.epub,DOCTRINE_EXTRACTION_SCHEDULED,002-D,business,no,"Indexed (sales-flow) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",sales-flow,af458a837e75bb25e18040c82950fd9b,"/Users/sniper/Downloads/    SNIPED_OS/Raz, Tahl_Voss, Chris - Never Split the Difference_ Negotiating As If Your Life Depended On It (2016, HarperBusiness) - libgen.li.epub"
"Rensin, David - The Mailroom_ Hollywood History from the Bottom Up (2007, Random House Pub",.epub,DOCTRINE_EXTRACTION_SCHEDULED,002-D,business,no,Informs active operator-doctrine doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,operator-doctrine,1b75d8337199866337054a2daf807bc1,"/Users/sniper/Downloads/    SNIPED_OS/Rensin, David - The Mailroom_ Hollywood History from the Bottom Up (2007, Random House Publishing Group) - libgen.li.epub"
"Richard Bach - Jonathan Livingston Seagull. (1973, Avon Books, N. Y.) - libgen.li.djvu",.djvu,DUPLICATE_OR_SUPERSEDED,-,business,no,Duplicate edition in business lane; canonical copy kept.,operator-doctrine,415a61bc0de1c5f61860ad831c606de4,"/Users/sniper/Downloads/    SNIPED_OS/Richard Bach - Jonathan Livingston Seagull. (1973, Avon Books, N. Y.) - libgen.li.djvu"
"Richard Branson - Losing My Virginity_ How I Survived, Had Fun, and Made a Fortune Doing B",.epub,DOCTRINE_EXTRACTION_SCHEDULED,002-D,business,no,"Indexed (brand) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",brand,987750643a17ab58cd827178580d9986,"/Users/sniper/Downloads/    SNIPED_OS/Richard Branson - Losing My Virginity_ How I Survived, Had Fun, and Made a Fortune Doing Business My Way (2011, Crown Business) - libgen.li.epub"
Robert W. Bly - The copywriter's handbook_ a step-by-step guide to writing copy that sells,.mobi,DOCTRINE_EXTRACTION_SCHEDULED,002-D,business,no,"Indexed (copywriting) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",copywriting,985bbd4440ab0bcd41a0917070221264,"/Users/sniper/Downloads/    SNIPED_OS/Robert W. Bly - The copywriter's handbook_ a step-by-step guide to writing copy that sells (2006, Henry Holt) - libgen.li.mobi"
Sebastian Mallaby - The Power Law _ Venture Capital and the Making of the New Future (2022,.epub,DOCTRINE_EXTRACTION_SCHEDULED,002-D,business,no,"Indexed (capital) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",capital,443ee302fdf055b62103a8998be27c33,"/Users/sniper/Downloads/    SNIPED_OS/Sebastian Mallaby - The Power Law _ Venture Capital and the Making of the New Future (2022, Penguin Publishing Group) - libgen.li.epub"
"Sebastian Mallaby - The Power Law_ Venture Capital and the Making of the New Future (2022,",.pdf,DUPLICATE_OR_SUPERSEDED,-,business,no,Duplicate edition in business lane; canonical copy kept.,capital,9e799cc7e339fddf8c31fbfa561586a1,"/Users/sniper/Downloads/    SNIPED_OS/Sebastian Mallaby - The Power Law_ Venture Capital and the Making of the New Future (2022, Penguin Press) - libgen.li.pdf"
Seth A. Klarman - Margin of Safety_ Risk-Averse Value Investing Strategies for the Thought,.epub,ACTIVE_DOCTRINE_BOUND,002-D,business,no,"Indexed (capital) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",capital,f0d928a3e232d80c61139c66c2f66c6a,"/Users/sniper/Downloads/    SNIPED_OS/Seth A. Klarman - Margin of Safety_ Risk-Averse Value Investing Strategies for the Thoughtful Investor (1991, HarperCollins) - libgen.li.epub"
"Seth Godin - Purple Cow_ Transform Your Business by Being Remarkable (2003, Portfolio Hard",.pdf,ACTIVE_DOCTRINE_BOUND,002-D,business,no,"Indexed (brand) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",brand,5eed16604a624c2ffc6ef5d24ed8b966,"/Users/sniper/Downloads/    SNIPED_OS/Seth Godin - Purple Cow_ Transform Your Business by Being Remarkable (2003, Portfolio Hardcover) - libgen.li.pdf"
"The Cold Email Manifesto_ How to fill your sales pipeline, -- Alex Berman & Robert Indries",.pdf,ACTIVE_DOCTRINE_BOUND,002-D,business,no,Informs active outreach-sop doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,outreach-sop,8df2017a7814e053c5e5e92de66abf62,"/Users/sniper/Downloads/    SNIPED_OS/The Cold Email Manifesto_ How to fill your sales pipeline, -- Alex Berman & Robert Indries -- 2022 -- 7b7fa21c101dcc639f624b500c0a1e4f -- Anna’s Archive.pdf"
The Direction Stack_Final.pdf,.pdf,EXCEPTION,-,business,no,Missing source: file not on disk. Cannot read; excepted with reason.,operator-doctrine,e24eb6da84f809b269d18160d0242c33,/Users/sniper/Downloads/    SNIPED_OS/The Direction Stack_Final.pdf
The Innovator&_039_s Dilemma_ When New Technologies Cause Great Firms to Fail (Management ,.pdf,DOCTRINE_EXTRACTION_SCHEDULED,002-D,business,no,Informs active strategy doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,strategy,d6f4ff5e49829c338b5b43bbb2c53d28,"/Users/sniper/Downloads/    SNIPED_OS/The Innovator&_039_s Dilemma_ When New Technologies Cause Great Firms to Fail (Management of Innovatio...{Clayton M. Christensen}(2013, Harvard Business Review Press){113262812} libgen.li.pdf"
The Kingdom of Prep_ The Inside Story of the Rise and (Near) Fall of J.Crew{Maggie Bullock,.mobi,DOCTRINE_EXTRACTION_SCHEDULED,002-D,business,no,"Not found in OS_BOOK_SOURCE_INDEX and uncited by active doctrine; long-tail reference-only, delta-read on demand.",,0cc4db5a86d3b634351fe72a3571a114,"/Users/sniper/Downloads/    SNIPED_OS/The Kingdom of Prep_ The Inside Story of the Rise and (Near) Fall of J.Crew{Maggie Bullock}(2023, HarperCollins){113109863} libgen.li.mobi"
The-Holy-Bible-King-James-Version.pdf,.pdf,DOCTRINE_EXTRACTION_SCHEDULED,002-D,business,no,"Not found in OS_BOOK_SOURCE_INDEX and uncited by active doctrine; long-tail reference-only, delta-read on demand.",,26454e1325da11ba3398c25f7084e1a4,/Users/sniper/Downloads/    SNIPED_OS/The-Holy-Bible-King-James-Version.pdf
The_Direction_Stack_v_final_2026-05-12.pdf,.pdf,EXCEPTION,-,business,no,Missing source: file not on disk. Cannot read; excepted with reason.,operator-doctrine,addc8ec5f17b6f383236ff8074ac5c6c,/Users/sniper/Downloads/    SNIPED_OS/08_BOOK/The_Direction_Stack_v_final_2026-05-12.pdf
Zack O'Malley Greenburg - Empire State of Mind_ How Jay-Z Went from Street Corner to Corne,.epub,ACTIVE_DOCTRINE_BOUND,002-D,business,no,Informs active strategy doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,strategy,f18d329b72baab1ed94b064bbfd2b8ea,"/Users/sniper/Downloads/    SNIPED_OS/Zack O'Malley Greenburg - Empire State of Mind_ How Jay-Z Went from Street Corner to Corner Office (2011, Portfolio _ Penguin) - libgen.li.epub"
"[Adweek Series] Luke Sullivan - Hey, Whipple, Squeeze This_ A Guide to Creating Great Adve",.pdf,DOCTRINE_EXTRACTION_SCHEDULED,002-D,business,no,"Indexed (copywriting) but not cited by any active doctrine; reference-only, delta-read only when a task depends on it.",copywriting,9531d0e7c7dacd11edad315504234ec3,"/Users/sniper/Downloads/    SNIPED_OS/[Adweek Series] Luke Sullivan - Hey, Whipple, Squeeze This_ A Guide to Creating Great Advertising (2008, Wiley) - libgen.li.pdf"
"[Blitzscaling] Reid Hoffman, Chris Yeh, Bill Gates - Blitzscaling_ The Lightning-Fast Path",.epub,DOCTRINE_EXTRACTION_SCHEDULED,002-D,business,no,Informs active operator-doctrine doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,operator-doctrine,6912ab03061955b93db854905a20e10b,"/Users/sniper/Downloads/    SNIPED_OS/[Blitzscaling] Reid Hoffman, Chris Yeh, Bill Gates - Blitzscaling_ The Lightning-Fast Path to Building Massively Valuable Companies (2018, Currency) - libgen.li.epub"
"[Free Press Paperback] Ernest Becker - The Denial of Death (1997, Free Press) - libgen.li.",.djvu,DOCTRINE_EXTRACTION_SCHEDULED,002-D,business,no,"Not found in OS_BOOK_SOURCE_INDEX and uncited by active doctrine; long-tail reference-only, delta-read on demand.",,2afe0b1acd7e70adfa7eed53d61081e8,"/Users/sniper/Downloads/    SNIPED_OS/[Free Press Paperback] Ernest Becker - The Denial of Death (1997, Free Press) - libgen.li.djvu"
"[Journal of Advertising 1998-dec vol. 27 iss. 4] Jon Steel, Truth, Lies and Advertising , ",.pdf,ACTIVE_DOCTRINE_BOUND,002-D,business,no,"Not found in OS_BOOK_SOURCE_INDEX and uncited by active doctrine; long-tail reference-only, delta-read on demand.",,79ee952924615cff9187a860e253a373,"/Users/sniper/Downloads/    SNIPED_OS/[Journal of Advertising 1998-dec vol. 27 iss. 4] Jon Steel, Truth, Lies and Advertising , Wiley, 1998{Burns, Neal M.}(1998 December)[10.1080_00913367.1998.10673571]{61156666} libgen.li.pdf"
"[Oxford World's Classics] Carl von Clausewitz, Beatrice Heuser - On War (2007, Oxford Univ",.pdf,DOCTRINE_EXTRACTION_SCHEDULED,002-D,business,no,Informs active strategy doctrine but not individually cited or ledgered; usable as labeled provisional input until ledgered.,strategy,d97da049c910c21794ad1f48643d1af2,"/Users/sniper/Downloads/    SNIPED_OS/[Oxford World's Classics] Carl von Clausewitz, Beatrice Heuser - On War (2007, Oxford University Press, USA) - libgen.li.pdf"
[Reedsy Marketing Guides Book 1 - Reedsy Marketing Guides Book 1] How to Market a Book_ Ov,.epub,ACTIVE_DOCTRINE_BOUND,002-D,business,no,"Not found in OS_BOOK_SOURCE_INDEX and uncited by active doctrine; long-tail reference-only, delta-read on demand.",,7d3e5dda8e527a6b261a77a046fb8320,"/Users/sniper/Downloads/    SNIPED_OS/[Reedsy Marketing Guides Book 1 - Reedsy Marketing Guides Book 1] How to Market a Book_ Overperform in a Crowded Market{Fayet, Ricardo}(2021, Reedsy){115230626} libgen.li.epub"
"[Shambhala Dragon Editions] Miyamoto Musashi - The Book of Five Rings (1993, Shambhala) - ",.djvu,ACTIVE_DOCTRINE_BOUND,002-D,business,no,"Not found in OS_BOOK_SOURCE_INDEX and uncited by active doctrine; long-tail reference-only, delta-read on demand.",,8821d3311d3092614d555fdd304890e4,"/Users/sniper/Downloads/    SNIPED_OS/[Shambhala Dragon Editions] Miyamoto Musashi - The Book of Five Rings (1993, Shambhala) - libgen.li.djvu"
[The American Review of Canadian Studies 2018-sep 24 vol. 48 iss. 4] Fred Herzog_ Modern C,.pdf,REJECTED_AFTER_REVIEW,-,business,no,"Read by verifier: truncated 2-review journal fragment (not a whole book), minimal transferable operating doctrine; rejected with reason.",color,7bc513f0a644fec3f103138e4fb3eb67,"/Users/sniper/Downloads/    SNIPED_OS/PHOTOGRPAHY GOLD BOOKS VIDEOS EVERYTHING /[The American Review of Canadian Studies 2018-sep 24 vol. 48 iss. 4] Fred Herzog_ Modern Color{Talbot, Jacques P.}(2018 September 24)[10.1080_02722011.2018.1493784]{80941078} libgen.li.pdf"
"[Искусство управлять] Clason, George S. - The richest man in Babylon (2004, РИПОЛ КЛАССИК,",.doc,EXCEPTION,-,business,no,No extractable text (wc=0); scanned/encrypted; excepted with reason.,,509d4e614b13578f2d990e649f88264c,"/Users/sniper/Downloads/    SNIPED_OS/[Искусство управлять] Clason, George S. - The richest man in Babylon (2004, РИПОЛ КЛАССИК, ИЗДАТЕЛЬСКИЙ ДОМ) - libgen.li.doc"
_.epub,.epub,ACTIVE_DOCTRINE_BOUND,002-D,business,no,"Not found in OS_BOOK_SOURCE_INDEX and uncited by active doctrine; long-tail reference-only, delta-read on demand.",,54657b3c622aabac4b5daabcdcb7364e,/Users/sniper/Downloads/    SNIPED_OS/_.epub
_OceanofPDF.com_Pharrell_Places_and_Spaces_Ive_Been_-_Pharrell_Williams.pdf,.pdf,ACTIVE_DOCTRINE_BOUND,002-D,business,no,"Not found in OS_BOOK_SOURCE_INDEX and uncited by active doctrine; long-tail reference-only, delta-read on demand.",,e04f0c77275c9d0f69eb921e10dc614e,/Users/sniper/Downloads/    SNIPED_OS/_OceanofPDF.com_Pharrell_Places_and_Spaces_Ive_Been_-_Pharrell_Williams.pdf
